made,shot_x,shot_y,shooter_velocity_ft_sec,shooter_velocity_angle,dribbles_before,defender_distance,defender_angle,defender_velocity_ft_sec,defender_velocity_angle
1,-1.427976959,0.743595537,12,67.17093673,8,3.17255413,82.90630211,10.49656475,-16.79360276
0,-20.96863937,42.7505437,11.76004162,-40.14116929,3,3.557935395,-4.164305868,12,140.7736847
1,-4.04192145,1.671790947,8.128727357,-23.39433174,1,2.807137241,-44.41360469,12,-132.3776496
1,-21.45491563,2.31782646,1.804534047,164.342774,0,4.838367858,-11.3378048,12,23.65843789
1,-4.550069056,25.22942873,12,-32.15237739,2,5.058738355,-12.94745137,4.132103699,79.72789796
0,-22.74743022,7.469799756,2.283631451,38.09765377,0,11.03456023,32.20907394,12,-6.715921852
0,-15.36491416,20.38128769,2.025503545,-21.22403777,2,2.187984233,-123.6714135,6.851792635,-62.06600033
1,-0.526311973,2.223070755,3.646914639,-96.03527039,0,1.235712925,95.81276769,0,74.93387133
1,15.17160858,6.590136786,1.771997452,120.2244206,0,4.354164124,8.069619045,4.119710978,-32.74796559
0,19.82223697,8.813193777,8.837999862,72.15332718,9,1.634483261,10.33715181,8.794611133,-88.66851586
0,-8.819379789,18.86907719,2.357546523,24.56191436,13,2.997316386,128.5791331,9.639636357,-10.59948144
0,3.319104638,23.95640781,1.473626989,-22.075599,0,6.725480575,-11.41030927,10.75468685,12.73400229
0,0.416733542,5.975048306,12,12.74453589,2,2.275158408,-13.93799697,4.138894017,-158.9944131
0,15.49154843,27.87756755,5.306468037,-42.93371478,5,4.010362216,14.28208458,2.858531463,121.8020763
0,6.45183101,17.35796539,1.219435427,125.407595,13,4.192725368,-1.973360541,5.773765155,-13.59110939
1,2.74605691,0.567914662,8.862460801,15.72164463,2,2.769162462,160.1390848,4.046950977,22.59654914
0,-3.40877873,11.38272938,3.47048244,71.96765961,6,2.49766433,12.81427664,2.66638687,-91.6599467
1,0.955679573,24.52168885,0,51.38228537,6,6.08369789,-11.07602486,4.976016818,-6.245254521
0,18.05799585,16.8642491,1.052254266,-12.83742976,0,4.309332255,-9.071638362,11.15051593,40.07975006
0,4.835961487,17.79525468,1.833938591,47.2632958,0,0,-8.184514253,2.228361568,12.16825864
1,-22.39979215,7.6518149,2.589863083,161.4265213,0,5.578934357,-0.172530183,9.048152356,41.33308644
0,9.201060924,21.7455662,12,-140.6756,0,4.753480301,123.3365116,12,160.8574649
0,5.93276732,24.33702637,3.003741347,15.62697375,0,4.587065564,-13.07695427,5.465212513,11.23667924
0,13.45936243,12.00211978,4.160947182,73.32629813,4,6.203452703,20.35480532,10.48282876,-34.58928453
1,-16.80187349,10.32022144,1.672785474,-112.7521296,1,5.646980419,3.158558002,5.101303372,1.893495292
0,22.58707408,0.442390812,3.948235426,-65.76418039,0,2.873211705,-30.77575356,4.267866651,62.91216547
0,9.054464549,14.97418486,3.811277718,100.8583733,0,3.844565308,-0.34252288,2.884040078,-65.80810745
1,-8.592101211,25.64439031,1.726369686,25.87129135,0,5.101517101,-19.04286082,4.202148317,-22.862291
0,1.385588196,0.711224904,2.776840622,14.39827122,1,0.899309008,4.359920719,3.977236562,-10.79805923
1,1.490915733,1.683724393,10.68925786,49.44909462,0,3.336050721,-53.89955773,2.42980978,-153.3916452
0,1.168548101,25.1146914,1.393415591,-10.07116662,0,6.577863931,-6.868559297,12,20.45274175
0,3.19100179,25.48080344,4.660105135,24.54514516,4,5.826550553,4.683098473,5.078843881,-15.09893611
0,23.17796242,2.234711836,0,-15.53600901,0,6.992620136,-37.34766275,7.613791765,12.53390774
0,-12.95474979,1.7695308,6.696873837,66.27208398,4,1.504728487,130.1203139,6.356085087,56.78786159
1,0.045819253,-1.038595469,12,-139.11929,0,4.012784833,26.7069673,3.71342739,63.52793445
0,0.666688564,0.087950483,5.490924379,-16.22092694,0,3.256925428,-155.8263638,5.172673034,-157.0480769
0,-7.73121837,23.84514533,2.554766937,19.68969711,0,4.220197911,9.94370747,12,46.37996357
0,-1.304345868,7.575228561,8.352169122,-90.32961565,3,0,-113.9200024,4.324495729,-21.39159139
0,-18.20190677,50.51064989,8.87473333,6.980396535,0,2.747519411,86.02410797,3.912950331,-171.584739
1,24.80260835,2.16177572,3.226278273,-151.5440108,0,8.693242245,-41.05753587,11.25200495,-18.57147144
0,1.136964404,26.17647,1.520594532,-40.19174931,10,4.146632911,-10.57161186,5.371450934,79.91559143
0,22.39467888,-1.189873507,0.665123351,84.98961066,0,9.27387672,-21.59484634,11.05695533,-24.01390644
0,-11.36249032,26.09753553,1.731687036,21.0560055,0,5.30779114,-13.20793194,9.51964534,-18.6928074
0,17.61556111,-1.07683911,2.148990074,-56.45016616,2,3.123576834,-41.63458973,5.993468261,79.02784584
0,-2.090374307,0.044294584,4.767058838,-103.3888677,4,3.263607203,67.819566,10.71989882,153.81046
0,3.658432492,0.737016869,12,-95.18178083,1,2.101482056,-91.08543613,5.647336765,-0.149904668
0,9.153341945,20.75325195,1.055983075,12.95250719,1,6.353100315,12.58970795,3.996538086,7.235393288
0,1.595875847,12.23690011,1.907569212,153.1862498,9,0,-175.4764251,5.321764351,25.05711639
0,3.665766846,2.470357644,4.890102081,-25.10340454,12,0,-90.34068551,3.796151159,49.04455592
1,-2.746120129,3.61597971,10.18248889,21.41947904,6,3.68463096,-67.51544865,12,180
0,-5.461708106,21.76813892,1.927090391,108.8534256,0,4.484912757,76.58838,9.521591962,-30.31480356
1,9.884083979,4.971143587,5.642485006,-122.9728917,2,2.494208208,-9.859451768,3.44884199,75.47089344
1,-2.726828862,1.07445046,0.131816938,77.92452513,0,3.084253354,31.82087722,4.11753479,-71.8691642
0,-7.16366847,6.001212479,7.224342581,-110.4365257,0,3.110547562,25.63952814,4.746730229,-89.90827376
1,-1.666152222,0.106931914,4.049114892,-74.79819479,1,0.47229382,-134.1411804,5.9397043,-130.4125391
1,-14.06248744,6.163231222,1.83204926,7.306595125,1,3.553967815,-95.62307946,10.66724574,70.35092694
0,-1.291090456,15.76839131,1.137993601,127.9470467,1,4.425645369,0.577428791,3.855003721,-11.41323989
0,3.915589717,29.97184131,3.953087059,-31.865286,5,2.262378955,-63.14258439,8.950446314,75.63548309
0,-14.71808539,23.19082458,2.551731464,26.74015759,0,3.637590125,-1.542622492,5.316963872,8.895399523
0,16.563414,46.06532557,1.66280186,11.90470163,0,7.32226583,61.17674907,3.221097426,159.3088628
0,-2.371143838,2.038539144,9.341803229,18.53964292,0,4.611952684,44.62011512,8.077265204,8.029118279
0,-9.832663579,26.53748527,3.511546296,13.70608388,0,4.089726762,36.63839853,10.55439547,32.07317722
0,7.805251407,11.76853798,2.33911238,113.1022118,10,1.698397327,20.01613168,5.878915097,-16.46097023
0,22.00210842,12.87863633,0.59862874,-19.13007122,0,5.233468785,-34.321479,12,-45.2130255
0,1.267936261,-0.472718865,12,-147.0793121,1,3.525056463,-92.69622888,12,-91.32040944
0,-13.19378198,22.11467149,1.071217535,80.10719296,1,3.814841625,18.99532945,6.03350285,-27.22716521
0,-18.54128758,18.52556737,2.218324729,-14.67814817,5,3.35597864,0.920833416,1.512301739,-0.376675443
0,2.103739958,0.290544996,11.1395768,-45.18506581,14,2.389810638,-143.7911186,9.720992504,-18.51788673
0,-11.09033957,15.75875706,4.24257748,50.2281724,0,3.617475589,51.36113863,10.86887634,-120.4974094
0,-8.441203926,13.97125048,0.439784069,66.37259693,2,3.08765452,-37.95775526,1.695490581,16.10208994
0,-2.701678644,8.403771285,4.283548799,-16.5357793,2,2.615926863,1.047540791,10.05099467,124.0017055
0,-1.64025896,1.573044092,3.615878175,-117.013995,0,0,64.60769038,2.190547123,77.7172398
0,-4.145810458,1.937966389,4.000724854,32.32947589,2,1.822378745,1.594688997,3.761775033,-158.8749366
0,-17.87008695,40.79821551,5.136731057,13.45511253,1,9.933433951,131.4552274,6.139930927,-8.10862314
0,-1.098299041,10.66344501,7.870316951,10.07752873,1,6.36069209,91.29970167,6.951274829,-148.2787039
0,-7.022029852,42.60429298,12,-13.46226701,5,3.37601891,1.937589035,5.800476256,139.5502234
0,-21.7280973,11.91263159,3.141289004,5.933612132,3,3.356585,31.37711553,8.365431745,-35.84653239
0,7.487116437,23.15077486,1.454797095,61.12672534,0,5.142418927,18.30088684,7.736594428,-39.32076943
1,-16.40494041,19.1103344,0.29455349,5.207617426,0,6.701793633,10.47594324,4.889341656,36.78767308
0,11.16215109,12.07907732,12,5.74860835,3,4.608815398,43.40843283,9.901762232,-95.93839618
0,15.07543027,8.09570577,2.280652353,-135.1531874,0,3.896917648,-34.69894118,4.191946194,-18.76220433
0,-15.43141838,20.19871712,1.163141537,-36.62974222,1,5.334352297,28.25091324,8.451516142,22.67419194
0,-0.064816475,-0.417820001,9.41719815,-121.122492,5,2.147920589,-8.755061586,6.916823715,87.251936
1,-4.076165299,12.42841507,5.639571904,122.4522353,3,5.101930911,-132.4242085,5.142152387,-39.67149182
0,-13.81409305,13.60648732,2.521872592,-103.3541867,1,3.641450128,-72.49193345,10.07514212,23.83212852
0,-3.436643066,21.20448404,1.359055586,157.2596642,0,7.344243995,4.733359226,8.108291331,-18.31154776
0,-3.066952227,2.86085182,3.866144346,-7.118734197,3,1.268910863,21.62053885,5.448037415,-156.7614922
0,-1.057290771,0.938791718,12,66.70553258,3,2.531766282,84.27132682,6.747891555,-8.428516967
1,0.778571189,0.414160478,12,93.78944755,2,2.196892846,56.7305915,12,-8.522225007
0,1.242843859,0.570483006,6.623569916,81.46515964,0,1.890090775,147.4657213,2.129646786,7.825643239
0,-3.802831043,3.048139567,10.73454614,41.58108804,4,1.6473942,-0.399587369,6.68731423,-82.89723834
0,6.47806226,25.23400492,1.999548541,142.6847555,2,9.656547415,5.326297783,8.976553868,17.28461444
1,-4.699522598,25.52619954,2.506866817,4.784688869,0,7.584872739,-11.45056145,12,7.395744118
0,-0.664534879,0.884712359,5.03879598,-10.5786201,0,1.288053163,31.2150885,5.437433623,-38.20334014
1,-2.386078392,2.226130214,9.145928188,6.197795826,2,0.751470034,6.74148047,8.178564651,173.6347865
1,-3.362390122,2.498048544,8.897895885,14.1792922,0,3.628103368,60.28337964,6.618563156,-149.8674874
1,-14.58145183,5.291457129,3.8001727,146.1816319,2,3.52024048,-11.38525945,7.181800568,-72.50536023
0,11.48750957,18.06245015,1.712759431,-120.3031944,0,2.291237797,-150.7328047,2.652425589,17.59854355
1,-8.752028877,11.67570399,1.950871605,-136.5179785,10,4.026816397,144.0552863,11.8785526,87.98183658
0,3.378661881,37.18554087,3.84638155,-32.00454528,3,4.634400991,36.20266603,2.222448745,-13.46477382
0,6.736455085,27.79908663,4.752165495,19.02283682,4,5.778256368,18.5261834,4.119601684,48.35409975
0,-3.900406427,0.616612641,12,72.99198909,17,3.332199096,105.0423048,12,15.31699506
0,-0.029562844,27.9993512,0.764972355,-11.71097704,0,4.840485716,-13.54532371,5.474027301,2.780118952
1,1.764384547,2.113441154,9.1199773,-54.16883651,0,3.048844494,-81.50335937,1.396500656,166.4978245
0,2.830598011,2.586415305,7.777796044,63.80224241,6,2.080889003,-117.4009094,1.856597753,84.74572057
0,3.347775744,0.631338626,11.43554475,58.56482097,5,2.402280546,74.42486242,10.87524234,-44.46416101
1,-12.41586545,24.05955863,1.738472686,33.0291463,0,9.373238466,-11.84217216,12,6.938377614
0,-7.926531532,61.62621565,11.22845751,13.0724886,1,12.25911131,-12.72209791,4.548057528,26.57129479
0,-14.22473906,53.67166493,10.50178691,-16.08926705,0,2.019135431,-81.56606622,5.523248061,57.10313106
1,20.26860095,15.30844876,1.468867783,124.1482972,0,13.35648915,-21.90842234,1.855366802,-100.2449524
0,-0.746983155,5.77658758,12,-5.567549343,5,2.765988826,94.56768067,7.950967623,-92.08057177
1,-0.555257593,3.968778411,8.30220455,10.5840807,1,0.684392013,50.02113491,9.402066805,-161.8722607
0,-11.13078486,27.11927664,12,-2.115075392,2,3.350318817,-52.77708577,11.30187854,123.1065917
0,17.55810287,19.1496884,3.424644165,31.58747782,0,8.134987686,2.359346913,5.400813704,-9.920744044
0,3.003298089,1.704149108,12,61.76610472,5,5.074910923,40.79033844,9.291523546,-96.52792307
1,12.24411413,21.9163293,0,22.5000287,8,4.263122517,0.037074309,8.353806649,-12.21480487
0,-0.326704456,26.58795789,2.119461355,78.79689102,0,6.876975719,-0.166932766,4.69794153,-30.4248332
0,8.127196389,54.1593427,8.471532369,33.10515368,1,2.435244131,-34.28752905,6.697742805,121.8482844
0,-13.85992438,24.55743379,3.139534403,-96.81339808,0,4.38406208,-110.7909624,9.989271046,-162.4313042
1,-5.391810002,10.35309125,6.597578174,-153.5871395,2,2.552380697,-16.78084584,3.419459535,-33.7947376
0,13.20547232,14.39837248,2.666797159,41.02948485,0,2.482262791,9.693152084,4.622104085,-24.37653219
0,5.045230427,12.15439044,3.875412308,-54.1575456,0,5.662024097,-1.056566874,6.7682826,31.90503064
1,-1.851604848,3.992974579,12,58.66592567,0,3.326374159,27.1303122,5.723438886,-35.60242346
0,12.51326474,2.041219058,3.240121719,-104.6190601,2,3.841601747,-2.653335897,5.121112019,12.10897619
1,-3.237465452,4.909735853,6.69157322,47.71608606,3,1.220685077,-9.015393387,8.68203357,-113.157051
0,6.498895428,9.881096986,5.642118344,-85.16030073,2,4.000286338,-64.2641503,2.733651035,106.1310636
1,-19.82845346,2.874652612,0,-168.7057393,0,3.380731824,5.100051497,5.888010446,-24.89601347
0,-14.86188453,18.00716478,0,35.65568983,9,3.295591996,19.03725346,5.169471153,-20.94640829
0,-5.482792596,27.34459026,3.288627355,7.665866829,0,3.988705108,6.301990739,3.72577561,-35.43543534
1,-3.837493542,3.218816979,12,3.199985589,0,2.196007441,180,12,105.0997871
1,3.782491712,2.958692682,5.379307414,-7.84982107,0,1.958666241,69.41476689,7.482340524,-23.75628933
0,21.79679594,15.71399161,1.535095436,122.5962862,1,4.719534665,5.869150057,3.344898073,-0.304155515
1,7.134078722,4.097545332,4.607385579,106.9501706,2,1.242040404,19.84712232,5.62348014,-59.11775992
1,20.52723972,15.61282343,3.550495972,10.31055515,0,5.310795626,3.537837519,6.075644649,4.149708222
0,-6.834270255,18.95488451,4.097127511,-89.51668974,2,3.498839967,-54.97855568,9.553339649,62.09628662
1,-21.51430064,-0.500753933,1.311046531,27.353983,0,7.579075468,-39.76489095,12,31.99309251
1,6.612057016,5.429268882,0.724829678,111.0013591,1,2.086466796,12.14596069,1.930169893,23.55213667
0,2.235775754,17.78693463,0,108.6967974,0,10.49758542,7.314952571,10.62807922,-33.66693675
1,-1.546719453,18.7356248,1.753018211,13.53452736,0,1.286043513,7.330092599,8.292524904,-22.14702734
1,1.978203324,19.76493289,2.410339914,88.69989463,0,8.064002509,3.008972252,11.72387717,-25.76853465
1,3.346170107,56.21167987,12,0.958344925,2,1.98962862,30.84585487,3.695733204,-90.82506165
1,3.140633942,3.112257405,1.340661242,84.8265682,0,2.795549232,-31.3139091,2.120244525,-30.11652427
0,4.317655735,1.823060614,6.516820836,104.9633787,1,2.602116121,47.53588063,0.50755146,103.6685062
1,16.84060122,11.99443177,1.088494943,51.891121,1,2.984338322,57.60809334,8.710482093,-50.39253362
1,21.44817142,14.57001625,0.711857133,85.94461652,0,5.839805563,29.1879611,12,20.90411324
0,20.85782847,29.45914186,7.463816711,-36.64270979,3,4.873767874,-46.4716957,12,113.4009917
0,-7.380770999,4.347473248,7.281398086,-1.838206583,7,4.858949888,-73.7303626,10.63602817,159.8234264
1,-2.098604565,2.800096477,1.029425312,29.34647798,0,2.494324955,119.5940399,6.628777425,-57.2336364
0,2.140375975,1.994871348,12,43.20142266,3,2.292786876,110.1140437,11.45268059,-4.692498411
1,1.683907609,3.893881348,12,40.4468746,6,2.962093976,26.47568264,3.072867379,-178.3181485
0,-23.69759446,1.172599151,0,-96.78709966,0,8.432822276,-32.03626055,2.8925281,30.71541957
1,20.8626421,17.20669837,3.623400546,39.90661976,0,7.359041929,32.64903038,4.491160913,-88.75985717
1,21.95696163,1.87671706,2.66468181,22.83460531,0,7.884190645,-0.014232432,7.982342818,14.3091906
0,2.434291936,6.336683042,9.107375009,-16.5321644,0,0.173087311,116.7227788,10.15642799,-48.79677829
0,-6.421278665,1.90284052,4.25504817,-7.867857429,6,4.068100499,-178.086261,8.099922397,36.20724318
0,3.801393014,2.809413298,12,10.03332946,3,0.113251535,-1.505797962,12,-164.101917
1,-1.605499637,2.347631324,3.233510615,49.26779656,0,2.644288337,80.43607698,5.454281898,44.61964526
0,-20.57380879,6.142026032,0,9.202525985,0,7.498280489,3.452710854,8.223805629,4.514647606
0,16.75014295,5.513173771,2.726918532,-70.23685703,1,5.093336279,-16.03483714,3.211027318,8.347376251
0,-4.080586312,29.44376221,2.317401947,-9.862286751,5,6.112072168,9.662744419,8.51176998,34.40357299
1,-7.698341137,24.14524492,3.608592703,11.65212686,0,5.690007247,21.77590492,12,-35.54132201
0,19.61890995,10.21734239,3.316365157,105.5625087,0,3.505069197,52.60531314,8.705788926,-48.3670089
0,14.04629928,0.76893475,5.786872212,-140.4575897,3,2.782483915,-17.89336132,4.31986119,77.22728052
0,15.86049484,6.793987889,0.308993885,-68.93136442,11,6.995895691,-47.30437213,7.723077456,61.12790444
0,4.432717475,3.023888658,11.98897643,50.91892612,5,2.502052468,160.1807774,11.84328304,80.03350379
0,1.619822616,1.365168265,2.561268281,180,1,2.246875919,-11.17174313,6.045350732,-172.5127329
0,-0.111653331,1.81438102,11.94041812,45.13814745,0,7.573139656,66.13738337,0.754900896,68.47863684
1,1.053277238,1.13354717,4.846838052,92.88326318,0,1.691290266,-120.0449621,10.25043512,128.8955979
0,-4.170033543,63.32754961,6.061771296,-112.1554627,0,1.800937903,-33.05855147,3.37436273,-30.88883071
0,-1.673067888,-1.513511952,12,-180,4,1.647387481,9.413064526,12,9.204070766
0,-2.141732146,8.584524444,7.979080271,1.781963652,2,1.44555876,84.39875214,10.51928049,-56.71084579
0,-7.539233041,80.32644612,4.711038023,-13.16866188,0,8.828144759,-44.19942471,10.63943223,150.2849798
0,-1.393298142,21.44300127,2.346590785,93.62450103,0,5.729086534,20.10250968,3.003696532,12.6739614
0,-12.69678336,20.65208287,0.649834325,61.15044724,0,1.823471132,20.94787475,12,-13.54016717
1,-2.777983496,25.73751991,0.728799536,3.232772428,0,6.257147494,-19.00604449,12,32.14660152
1,-10.12839687,6.381535396,3.342745869,34.58510216,0,4.452873081,2.724603186,2.166924012,22.82442398
0,6.208117259,28.58459142,1.291604333,13.50300036,1,5.12843771,-15.1961158,4.306559988,-102.7557771
1,-2.106294168,-0.583237113,0.873416134,29.32893929,0,7.713316943,88.51339217,11.096782,5.845626313
1,-6.755214655,7.024212465,8.059568059,37.55625134,6,3.896920568,16.22297982,3.203882446,-67.43337191
0,-12.42808102,21.52620451,2.761336362,86.42690848,0,5.80974891,2.906881447,2.772767561,-24.65197267
0,-18.99590925,25.17890266,2.939462585,-0.778484483,4,4.680902251,8.595303016,5.111584669,-121.7824426
0,-14.1335315,6.876357666,6.779318449,34.74960758,3,2.242554665,76.33055633,8.098408206,-59.26158636
0,4.579678266,27.81604467,2.660540298,32.03527274,0,6.345488355,-2.377306417,4.365288839,-39.28329234
0,3.73243326,25.56945371,0.942985572,-26.53853354,2,3.536008188,-16.92990725,8.434657265,60.69167343
0,19.27286275,1.734336123,2.56580251,-175.8064946,1,4.201541122,39.5589014,4.771292461,38.22307526
1,22.02433942,0.576893986,2.61604252,-174.4604149,0,3.374471518,-75.44285615,7.430606574,1.029412342
1,-1.129954603,0.831890775,5.425600477,61.64358257,0,2.02512196,-50.23907495,8.198469382,-3.555543701
1,-9.39249729,17.83540589,3.046990384,49.32282947,15,3.755130324,16.52574158,1.64096481,73.09785985
1,18.22199898,17.71330619,1.344397052,20.19935668,0,8.707239674,-10.13081126,9.192189588,-8.401644739
1,-21.25023664,14.49444691,0.003491361,64.87949444,0,4.086510464,46.60423336,9.830079444,27.44675446
0,-6.955752606,3.002978585,11.70822895,39.53864977,12,2.944863373,69.83072308,8.894752336,-84.12948331
0,4.53429196,3.81739543,9.528739126,-68.14837568,8,1.765984039,-77.80939534,5.829439306,58.23099507
1,0.319128114,3.217629576,11.47621839,-35.70191517,2,2.945843701,154.9947523,5.171954361,7.022049485
1,13.07167842,11.92860477,2.372505964,160.8861071,3,5.186474881,-1.60615487,3.882439826,-38.38095613
0,14.16286114,-2.043893522,5.400865504,151.6485376,1,3.592078652,74.73242483,3.016751656,91.39322045
